id,nome,cidade,total_pedidos,valor_medio,horario,nps
46dd6872-df44-430d-9fca-a6cfa9e3c25e,Amber Banks,Gomezstad,0,0.00,manhã,0
b8e4272f-7a05-4537-8a4f-b2698c0a240f,Phillip Sanchez,Philliphaven,0,0.00,manhã,0
9ab569ed-a982-4f42-abfa-f5b47f73f62c,Jennifer Terrell,West Jonathan,0,0.00,manhã,0
317dcec0-4f9d-4e61-8cd1-d12796b34b95,Ana Hart,New Richard,0,0.00,manhã,0
b3d28ff5-c479-4e96-8478-abeac054e733,Joshua Leonard,South Melissaberg,0,0.00,manhã,0
69eda93e-1496-4184-8758-c9f557c50c82,Elizabeth Meyer,North Jennifer,0,0.00,manhã,0
786ccf47-d48f-4e0e-b921-686d8bc71072,Alex Foster,Justinstad,0,0.00,manhã,0
2e29000e-33e9-42d3-ace8-ff7df0e3b75b,Tom Crawford,Port Hunterfurt,0,0.00,manhã,0
8ef4d590-012c-444d-9d9b-c46096496b49,Jessica Meadows,West Matthew,0,0.00,manhã,0
55c1b08a-7076-479c-a13f-e383b6eccc48,William Freeman,East Charles,0,0.00,manhã,0
657dc51c-60a7-4f50-8ce3-f5c849a3300c,Susan Powell,Adamborough,0,0.00,manhã,0
74d7423d-cfc7-43fe-8597-43d8692c9ee8,James Lang,Port John,0,0.00,manhã,0
7e57531c-bcf6-4e3d-8dd7-3360557b4ffa,Yvonne Wise,North Vickie,0,0.00,manhã,0
34866cb1-933b-4047-bdd1-df92a72c27f3,Richard James,Carlosville,0,0.00,manhã,0
faaa38f8-1c9a-4337-8959-ee25d999a960,Jeffrey Bell,Port Jacobshire,0,0.00,manhã,0
78f1ffc6-5761-4057-b79c-772f122e65d9,Matthew Cole,Mayfort,0,0.00,manhã,0
c10f63d8-9b8f-4a17-b0c9-855b14ed6a2f,Jessica Baker,Lake Daniel,0,0.00,manhã,0
20318154-7372-45dc-ac04-e31723e50449,Lori Summers,New Davidburgh,0,0.00,manhã,0
7a4ea1aa-24aa-4dea-9a51-7f4d7509625e,Stephen Campbell,Lake Lauraburgh,0,0.00,manhã,0
b16db094-38c1-4d1f-a5c0-c08b816fef54,Joshua Obrien,Lucasland,0,0.00,manhã,0
57f15cc4-6c52-4530-8379-d882a1d1c433,Joe Alvarez,Lake Gregoryside,0,0.00,manhã,0
76a9d65e-1c57-48a7-bc9a-b244f9b460d3,Maria Jones DDS,New Colleen,0,0.00,manhã,0
f42dc6d1-2f44-43c9-8c20-dc4a462aa542,Dr. Daniel Tyler,Hornside,0,0.00,manhã,0
f29b06c9-e676-447c-bce7-e862f481f1be,Katherine Elliott,West Brianna,0,0.00,manhã,0
2b7d4e0d-c817-45a4-99b1-2a6ae26a453c,Alicia Williams,South Danny,0,0.00,manhã,0
45e4b2ff-6fa6-48aa-8112-b669c43ba31e,Matthew Knight,Berryside,0,0.00,manhã,0
7f499268-904b-4e50-b180-fd58c9ca78c5,William Jackson,Stephenstown,0,0.00,manhã,0
a8d494f5-e65f-42a8-99c9-8f3f80237fec,Jessica Harding,South Michael,0,0.00,manhã,0
0a6aae61-657b-4678-b7eb-f179cedf3123,John Jordan,North Christianmouth,0,0.00,manhã,0
3796ec33-9c94-4e1d-8dff-68d2ebcc670b,Jennifer Gallagher,Transide,0,0.00,manhã,0
89129282-6d29-4d6a-9773-e402a4923a2e,Crystal Smith,Lake Jessica,0,0.00,manhã,0
fea6779c-570c-42bb-9c5d-ab30a5a13e24,Joseph Mason,West Taraberg,0,0.00,manhã,0
6b173618-330c-4954-8b16-f948aad48048,Pamela Watson,Deckerbury,0,0.00,manhã,0
cc009502-b55b-46f4-ac83-9a59a1edc380,Jessica Tanner,New Keithshire,0,0.00,manhã,0
1d7bf38d-47e8-4c24-bb46-6f9988566323,Heather Williams,Lake Brentport,0,0.00,manhã,0
93b516c9-6135-4c06-86d0-444322d78358,John Hogan,South Jimmyland,0,0.00,manhã,0
0f0831fb-bab2-48bd-be0e-268155621221,Sharon Chen,Englishmouth,0,0.00,manhã,0
1fff8714-1c27-45bd-bc0d-b3d3a3d7b11e,Samantha Martin,Edwardport,0,0.00,manhã,0
cc01142a-87aa-483a-b51c-975a9d4e7836,Andrew Reyes,West Douglasfort,0,0.00,manhã,0
e79dae8b-4615-4ba3-a0a5-d292bc10ab01,Raymond Alvarado,Barbarastad,0,0.00,manhã,0
b7c1e4e7-b2ed-482c-b6c7-3b73f71a86d5,Brandon Johnson,Robertburgh,0,0.00,manhã,0
f333bbca-ec16-4db5-88d4-56bf5fb0c36b,Pedro Howell,Aprilland,0,0.00,manhã,0
2f7ead78-bab2-4c90-a40a-cab6d2308cd0,Judy Taylor,Garciafurt,0,0.00,manhã,0
1bff98f4-e39e-432e-90ae-3c2a2b24f2f3,Michael Palmer,Burnsberg,0,0.00,manhã,0
3cbe711a-2e21-4845-bcc2-3280e4b67272,Angela Vaughan,Amberland,0,0.00,manhã,0
3fcfb0f7-0e72-4913-8298-fd504b2680d2,Holly Baker,West James,0,0.00,manhã,0
c0c9f12e-dbff-448e-a0aa-076f4dc6c1e3,Mr. Todd Rhodes MD,New Jeremychester,0,0.00,manhã,0
55eafb0f-0fe3-4fa1-9b99-3b35718a2f7c,John Cameron,West Kevin,0,0.00,manhã,0
b4ffd6c6-f7c2-46e9-8808-2cbd166e33ad,Logan Nelson,West Pamelaton,0,0.00,manhã,0
111ba6b5-0e31-47ab-955d-434f774e6314,Samuel Nelson,Herreraland,0,0.00,manhã,0
6da8fc77-925a-4f69-8b8e-ed2152409d55,Brian Moreno,Johnsonview,0,0.00,manhã,0
5145828e-d57f-4fd3-af44-d272dae3b3c5,Howard Reyes,North Jamesfort,0,0.00,manhã,0
3abea031-4b1a-4e45-b8a1-9714770a13fd,Laura Williams,New Oliviamouth,0,0.00,manhã,0
fa9f5137-c29e-4896-b4dc-9af5f17d2c8e,Anne Macdonald,West Jeffrey,0,0.00,manhã,0
01a472ea-2ec6-409b-8f5f-2c937f394133,Edward Serrano,South Robertburgh,0,0.00,manhã,0
2fed2efa-3429-4f28-9a47-59888a37557e,Thomas Day,Lauraborough,0,0.00,manhã,0
60b7d357-d1cf-4cf5-9914-afdc7058339e,Samantha Schultz,West Scottshire,0,0.00,manhã,0
ab40b156-c275-4e3d-aa82-6b49cf670821,April Ryan,Andreabury,0,0.00,manhã,0
7578dc72-ae1e-4119-937e-9661b4fdbda0,Desiree Olson,Velasquezbury,0,0.00,manhã,0
2e1db897-c63a-45ab-9aaa-4ba78c0f11c0,Scott Nguyen,Cunninghamhaven,0,0.00,manhã,0
03dab5a0-172d-4286-b48b-e692a679a5ce,Angel Jones,Moranside,0,0.00,manhã,0
73021255-b8f5-4982-949a-a824b2108584,William Ruiz,Huffmanbury,0,0.00,manhã,0
6d1c05df-bafa-499c-a223-01be42520f9f,Kevin Morrison,South Amandaview,0,0.00,manhã,0
490a51fc-faf4-4fb0-909a-5cba6ff279e5,Alexandria Anderson,West Derekborough,0,0.00,manhã,0
b6c5ab71-0e62-490b-b323-d14e114340b4,Haley Gay,New Matthew,0,0.00,manhã,0
ba5dd002-6a49-4718-bec7-93a61b59b562,James Morgan,Curtisfort,0,0.00,manhã,0
326c43f3-8185-4d6a-ac73-7359ceb86775,Cameron Sellers,New Philipbury,0,0.00,manhã,0
4741f27c-aa42-4176-b24d-4e2752899cbb,Jessica Thomas,Kristinaburgh,0,0.00,manhã,0
ab117061-f835-469d-a691-5f4be5ab2758,Katherine Schultz,South Chadport,0,0.00,manhã,0
0c5fac8b-fca9-481f-83d0-a5b95904c5b2,Tiffany Harrison,Port Julia,0,0.00,manhã,0
8058934a-2442-46a2-a740-50120ef7aa5b,Brenda Smith,Port Traci,0,0.00,manhã,0
bd52326d-53bb-4505-ab98-1210f6f1550e,Robert Campbell,Mendezville,0,0.00,manhã,0
8edd611d-4a6e-48d8-8a6b-40a4da7b30fa,David Jordan,Davidmouth,0,0.00,manhã,0
47370012-0a39-4b75-81fc-eccdd7d07cf6,Angel Johnson,Mitchellfort,0,0.00,manhã,0
0be6bbf4-8cc6-4dd6-8270-45bcc618d4f0,Kyle Murillo,Lake Travisfurt,0,0.00,manhã,0
6f17670c-0e58-427b-93de-65bbfb4ad226,Gabriel Barker,Johntown,0,0.00,manhã,0
305426d8-9020-4f74-9bcc-2356edcba3c0,Benjamin Gonzalez,Dennistown,0,0.00,manhã,0
131a228d-db24-405d-b902-c5d62842ec6d,Mark Davenport,Baileychester,0,0.00,manhã,0
1d6545cb-31d0-45e9-ba8f-123e25e9debc,Melissa Brooks,East Jonathan,0,0.00,manhã,0
2f74aadf-727c-4b80-a05e-cbde54820f30,Cynthia Montes,East Amy,0,0.00,manhã,0
0349f5ec-a36e-4d18-a68f-4ea2140c1a39,Chris Robinson,Port Stephanieton,0,0.00,manhã,0
16d0b7cc-fbf5-4768-a7c3-2aa8085dbfcb,Anthony Ford,Port Danielleview,0,0.00,manhã,0
67ae3687-1441-456c-8e11-43fde341e1ad,Heather Lee,Port Bonnie,0,0.00,manhã,0
30034bd8-49c7-460e-84fa-b0af607e7018,Donald Daniel,Port Robin,0,0.00,manhã,0
0b35ed26-7ca2-4576-b207-2efad3108bd8,Judith Hill,West Jason,0,0.00,manhã,0
b0d67076-4e09-48e2-b2c6-ef4dc4b16b12,Matthew Church,Karlshire,0,0.00,manhã,0
590341be-f82e-4d00-9305-46da41825877,Bianca Gibson,Kathleenberg,0,0.00,manhã,0
f0d89666-3730-47b2-b5ea-c989a2a3f3ac,Daniel Hernandez,Leonside,0,0.00,manhã,0
297104fa-240f-4d94-8850-1268c958a02f,Melissa Castillo,Port Adrian,0,0.00,manhã,0
fbcbc9c6-44ea-40a0-9e8b-0cedbf95e940,Tina Mccoy,Samanthafurt,0,0.00,manhã,0
e576a965-9ee8-4b0f-b1e1-90f80f14c7cd,Taylor Shaw,Reyeschester,0,0.00,manhã,0
aba98506-75bc-40a3-9935-4e26b776092c,Margaret Hess,Amandaborough,0,0.00,manhã,0
9f27a718-5ee4-49a0-86e8-e23703c85bd2,Timothy Anderson,South Elizabeth,0,0.00,manhã,0
c2e360d4-bc08-4f93-b0ee-2c79b17104e2,Deanna Decker,Port Jasmineport,0,0.00,manhã,0
09b0b896-7599-4202-b2f1-383dd5c55521,Kenneth Thornton,Port Melindaton,0,0.00,manhã,0
27e5d784-46e6-4117-92d9-1055d3e2bec6,Mark Davis,Lake Danielfurt,0,0.00,manhã,0
b6e90121-a87c-4884-895f-f9f72342dea1,Meagan Deleon,New Toddtown,0,0.00,manhã,0
6bd5e989-94db-42e8-9712-d558149268d1,Jenny Thomas,Port Leonard,0,0.00,manhã,0
9a9cfb98-8b33-4b6f-8476-8ef450480d23,Cynthia Haynes,North Amanda,0,0.00,manhã,0
a8f60599-59d5-4385-abbf-a00c77012491,Diana Harper,Juanton,0,0.00,manhã,0
a6d42b28-b874-445b-a720-a7cd6b0c7fe3,Jessica Morrow MD,Yufort,0,0.00,manhã,0
cc00328b-d72e-477e-89cc-39a7d558538f,Stephanie King,New Shelly,0,0.00,manhã,0
066daf6f-2261-4724-91ad-5d5e9aeb7b33,Laura Turner,Matthewville,0,0.00,manhã,0
ff809b62-1e9c-47aa-a23d-e5dc23b1846d,Jennifer Caldwell,Port Lori,0,0.00,manhã,0
6af6edf2-4d42-42ad-888f-091eeb669ad3,Taylor Hoffman,Lake Sarahburgh,0,0.00,manhã,0
e7f246e6-3668-4908-b88e-f06e623028dc,Matthew Joseph,Maldonadoview,0,0.00,manhã,0
436a3890-4782-4bdf-822b-08a812339a9e,Andrew Garcia,Stephenberg,0,0.00,manhã,0
ca39020c-6590-4153-a33d-f59e74917661,Jennifer Fisher,East Christine,0,0.00,manhã,0
9d675c3d-77d1-4dae-93c7-bd2c3ceb564d,Veronica Moore,West Scottport,0,0.00,manhã,0
b9b3b646-dad5-454f-b1a5-d0daf7d7dd59,Manuel Houston,Carlmouth,0,0.00,manhã,0
9341fcab-b030-4d99-923b-a0d1628d3ab3,Michael Davies,Browningland,0,0.00,manhã,0
dbe5f103-f1b5-456a-88fd-f76e32451141,Daniel Pham,Connorton,0,0.00,manhã,0
c17c187c-5d60-46b6-b18a-97abcf62b225,Joel Morgan,New Kimberlystad,0,0.00,manhã,0
49a2769d-4da0-43a9-b7a1-d62178a024e8,Stephanie Rivers,New Paulastad,0,0.00,manhã,0
e7c3922f-dc88-4f5a-8329-38f7f80eadd1,Nancy Murphy,Mcguirefurt,0,0.00,manhã,0
0e08da27-16e0-4173-8c39-b7dcd6de0019,Brent Goodman,New Shaunmouth,0,0.00,manhã,0
c588c319-2d58-479d-8459-8d5050de65dd,David Taylor,South Seanside,0,0.00,manhã,0
171d4731-b1fb-4e29-89cd-0cacc554fea8,Alexander Long,Jacksonton,0,0.00,manhã,0
c26237ba-f706-48a0-b0e1-4392943a171f,James Ellison,Jaredport,0,0.00,manhã,0
585af39b-baef-42fa-8ca0-3548483bc550,Jeffrey Christensen,South Jennifer,0,0.00,manhã,0
9f57d82f-7475-4c9e-ac76-c8a836ceffe1,Robert Weeks,East Jillport,0,0.00,manhã,0
58e7cbda-c225-49bc-82f2-c6a266f44844,Jesse Moore,Olsonland,0,0.00,manhã,0
cb771fb2-da5b-46d3-900e-a4b059931999,Tyler Morgan,West Elizabethfurt,0,0.00,manhã,0
c1bc406c-caf3-4ad0-a8a3-91072f69084d,Laura Dixon,Michellemouth,0,0.00,manhã,0
03af5647-57ea-4e1b-9850-893658b66033,Arthur Warren,Armstrongshire,0,0.00,manhã,0
1464fb57-25eb-40fd-a156-8978a0acbcab,Sarah Vazquez,East Carolynfurt,0,0.00,manhã,0
f3e20b52-ddab-412a-9501-1a0886a153f0,Bruce Wilson MD,Tammyland,0,0.00,manhã,0
08368087-9c3e-4540-8f46-5233a36effc8,Maria Smith,West Davidhaven,0,0.00,manhã,0
9015e0ea-8593-498b-8466-65bd35e75e51,Ray Gibson,New Kimborough,0,0.00,manhã,0
37916c02-8770-48db-bb36-3c3b584b429b,Christine Brown,North Deborah,0,0.00,manhã,0
259fcece-7d6b-4294-9508-fa2fcda18e81,Matthew Garrett,Williamland,0,0.00,manhã,0
a183af9b-0c0b-48e4-9335-142533c45add,Holly Conley,Port Tonyport,0,0.00,manhã,0
2a236243-3a2b-483b-8bc6-9bd2934fcc4c,Jennifer Harris,Claudiamouth,0,0.00,manhã,0
5f6b2b20-fa1f-477a-a4ec-a367dc02116c,Kristen Morgan,Smithside,0,0.00,manhã,0
0a521a6e-8ae0-432b-ba0d-989dc0528758,Sean Fletcher,Markton,0,0.00,manhã,0
96cba85f-8bb0-460b-89cf-ffeb4b6980a6,Brent Love,Ayalashire,0,0.00,manhã,0
5c13cd89-7521-4f04-8ff7-5c573f5aeda3,Timothy Stokes,Port Carol,0,0.00,manhã,0
a8d6121e-9559-4b55-b25c-87f9ed2b4dd7,Isaiah Mejia,Lake Joshuafort,0,0.00,manhã,0
9fe32af1-9794-459c-bd96-970a8424649b,Lauren Carroll,Mitchellchester,0,0.00,manhã,0
d17cc27e-1719-40e8-8971-18d3210ddc16,Mary Baker,North Kimberlyside,0,0.00,manhã,0
fb10000f-a25b-407a-be2e-ec777d19f5be,Lori James,West Edwin,0,0.00,manhã,0
57247cb9-3dbf-46c4-b2d5-e3d45720a106,Katherine Hicks,East Chelsea,0,0.00,manhã,0
a251aa95-afa8-418d-a125-93c44fde2e95,Alexandra Hawkins,South Samanthaborough,0,0.00,manhã,0
be9cc0b9-245a-4ea1-b89b-01fa2837072f,Zachary Contreras,Bennetthaven,0,0.00,manhã,0
6f737b56-ab0d-43f5-8090-d0db18742da4,Andrew Rich,Port Joshua,0,0.00,manhã,0
b7fe639c-3332-4f49-9da7-81777493e4b5,Ebony Fletcher,East Jay,0,0.00,manhã,0
6470ad42-0154-4bab-b26d-082b47389506,David Pace,Davidchester,0,0.00,manhã,0
cb8fc33a-65c3-4595-ac14-a2dbe8191086,Allison Sanchez,Hodgestown,0,0.00,manhã,0
b26aef3e-834d-4280-8cbc-166160ccfb21,Manuel Hughes,Mitchellchester,0,0.00,manhã,0
9ea5601c-1e82-4971-8191-acd392c1d244,Ms. Jessica Brown,New Amanda,0,0.00,manhã,0
69a41018-38c8-437f-8ec4-daabcfad20e0,Lindsey Black,Meyerberg,0,0.00,manhã,0
2592615b-3d0e-4e27-86ee-a3f93d7d16d2,Julie Gonzalez,Port Debbie,0,0.00,manhã,0
c5d94ca6-e230-45fa-80a6-5aba737c458a,Veronica Davis,North Jessicaburgh,0,0.00,manhã,0
a31f58bd-7749-46ec-8538-ce1bbe1a75aa,Nancy Walker,Lake Meganton,0,0.00,manhã,0
1657c03b-2cb8-4e98-a485-a8081e0f3a7b,Samantha Robertson,Whitebury,0,0.00,manhã,0
fb5094d9-e361-49c5-870a-d916d53155a6,Kimberly Oneill,Lake Amanda,0,0.00,manhã,0
a4023754-4872-48c9-a75a-633bcef39d39,Megan Kirby,East Ashleystad,0,0.00,manhã,0
d1b9ef89-d2de-4b28-abff-cc2493be63c2,Joseph Caldwell,Gardnermouth,0,0.00,manhã,0
73b4a9b8-e779-4833-95d9-ecb57857d382,Tim Delgado,Wardtown,0,0.00,manhã,0
b9650329-68e4-4e8d-9ab0-2a3d1ae37fb7,Charles Guzman,Johnstad,0,0.00,manhã,0
7a7ca8bf-5505-46b9-a001-e614e7007f78,Pamela King,South Alexandra,0,0.00,manhã,0
d4e7d386-9190-41c2-b1da-8ab3ddd6e1d3,Brian Smith,Deborahtown,0,0.00,manhã,0
d8662c4f-69bf-4b54-8e7f-74a551f8ed67,Karen Taylor,Port Ryan,0,0.00,manhã,0
4d3e6498-be36-42f4-9f70-2e2a99d01618,Kelly Ortiz,Williamsfort,0,0.00,manhã,0
c77a5fdf-e013-40e1-85e2-8bec138314ea,Theresa Robinson,South Maria,0,0.00,manhã,0
40c500c1-3e6b-4fa7-a1cd-419aeeb674c1,Claire Archer,Murrayton,0,0.00,manhã,0
7f184931-8f89-47cf-a7de-2564b5a78cf3,Robin Collins,Andrewmouth,0,0.00,manhã,0
c473f1b7-ceb6-4859-9b11-cca57defd183,Lisa White,Tanyaberg,0,0.00,manhã,0
98b89785-f9cb-4947-825e-0c59f3179352,Angela Dawson,Millerchester,0,0.00,manhã,0
ff1fcb08-7481-4de3-bc5b-a5fa2c92553f,Matthew Howard,Hendrixshire,0,0.00,manhã,0
6a6494b0-69dd-42e5-a68b-289ae39982c9,Kaitlyn Decker,Lake Michael,0,0.00,manhã,0
8d348ce5-564f-49e2-aca4-47c3a09be293,Ashley Velasquez,New Julie,0,0.00,manhã,0
f1f62a70-0ec7-43ca-b3fc-d432d18a0cc4,Bryan Vaughn,Smithland,0,0.00,manhã,0
64b33a4f-8c28-4d76-b7e2-05cb96c97ec9,Kevin Duran,Port Jamesshire,0,0.00,manhã,0
92ae26bc-b6ef-47bb-9fc7-d880d2d077b8,John Cantu,South Kimberlyberg,0,0.00,manhã,0
a89eb7ae-1477-4d66-ad45-a1bb7c43d48b,Chelsea White,Laurenton,0,0.00,manhã,0
43bb3dbb-6cdd-4a9b-a721-52b232ffcbc0,Jessica Collins,Maxwellburgh,0,0.00,manhã,0
cdb16af6-9138-4f1c-94b2-118ab675cbef,John Parker,Millerfurt,0,0.00,manhã,0
b82ab190-64f3-48ea-bd6c-040da9985bba,Mark Merritt,East Williamside,0,0.00,manhã,0
c50da581-1c46-4d23-974b-f268170ab2d4,Jonathan Garcia,Nixonmouth,0,0.00,manhã,0
c424326e-f526-4baa-9643-b45bedc2ab12,Jason Golden,Samanthaburgh,0,0.00,manhã,0
3f136d2f-7467-4f54-b463-c627882053fa,Mark Casey,New Amanda,0,0.00,manhã,0
2967f83d-e318-4c79-a8a3-1a97adea120a,James Solis,East Kyle,0,0.00,manhã,0
aff3c343-205e-411c-be51-db9ae3f95c9a,Caitlin Patterson,Lake Robynchester,0,0.00,manhã,0
29ac35b2-3165-471c-8db1-75270bd6f6dc,Paul Patton,New Martinmouth,0,0.00,manhã,0
7fa16a26-7e84-46f7-bb7f-19aa477afb8b,Christine Mathews,Ericamouth,0,0.00,manhã,0
765331c6-beab-4d22-b58b-1d5d8bd1186c,James Huang,Anthonyville,0,0.00,manhã,0
7b0d4a62-7759-41ae-9367-0b092e59524a,James Hall,East Cindyland,0,0.00,manhã,0
e1613def-0e2d-4043-814a-105382a0d84e,Michelle Mosley,Bakerport,0,0.00,manhã,0
5a5f425d-e7bc-4aca-a190-19338fdfe636,Anna Harris,Rhondaland,0,0.00,manhã,0
cf75006b-b38a-4032-9402-53e891ff1f05,Christine Miller,New Ericland,0,0.00,manhã,0
1d0e29ad-f0cb-457b-9570-bf65f9d6a251,Jeremy Wilson,Youngmouth,0,0.00,manhã,0
788e78c3-3d9f-4a30-ad25-2c3a9ac84397,Kimberly Roth,Ericton,0,0.00,manhã,0
3c211595-0938-4bd0-8494-42273d3356cc,Melissa Carson,Bautistaburgh,0,0.00,manhã,0
0d3e7d2a-01d0-497d-ba21-17e7fb3bf8e0,Ronald Wallace,Johnsonfurt,0,0.00,manhã,0
acc85975-2d50-4894-a70e-e761ba59d897,Angela Flores,Jamesview,0,0.00,manhã,0
55469bdf-9251-40a0-ae5f-1ba6525e46d6,Kathryn Murphy,East Austin,0,0.00,manhã,0
7c4ead71-98a4-4300-9fe1-dae4ae3975cb,Elizabeth Perez,Singhport,0,0.00,manhã,0
a6d4a20a-190c-4de4-8cb1-54c8c4379c6d,Justin Freeman,Matthewfort,0,0.00,manhã,0
c12308ae-f980-41b3-b321-9c5dc0e37956,Austin Kelly,East Chloe,0,0.00,manhã,0
59cb5c33-eb7a-4658-9d02-befd56e2efe1,Jeffrey Vargas,Juanchester,0,0.00,manhã,0
0a1bb992-a811-463f-8339-883ba24e35c0,Eric Elliott,Knightborough,0,0.00,manhã,0
854aeb98-8d2c-4b52-811a-5fe84678f35b,Alexander Gomez,Rodriguezland,0,0.00,manhã,0
a0d9eb9b-9fb9-4c6d-9fed-4cd53f775de3,Robert Miller,Josephburgh,0,0.00,manhã,0
f2ceb811-db44-4149-aa58-d76809577bb4,Robert Clark,North Kimberlyshire,0,0.00,manhã,0
018e6221-6a38-4174-962e-49a141dcf4be,Terri Lewis,Keithport,0,0.00,manhã,0
17180596-30fe-45bb-a328-c2f6c30ab403,Christian Salazar,East Brian,0,0.00,manhã,0
658932f9-1db7-4aad-a5d2-5ad43ad6eba6,Joshua Patel,Cookville,0,0.00,manhã,0
9e082fce-660f-43dd-92eb-646011147c55,Abigail Moore,North Eric,0,0.00,manhã,0
8efa57fb-538a-46a0-b5de-b6e18a877473,Bradley Randall,Tinatown,0,0.00,manhã,0
5c02a161-8cb8-4f64-8dd5-389fb451ed67,Olivia Sanchez,South Lindashire,0,0.00,manhã,0
9a044d0a-80a4-4342-a92e-839164296af9,Gregory Black,Zamorafort,0,0.00,manhã,0
8c2905d8-b381-42f9-bc06-2d099bf02ccd,Gary Townsend,Fischerville,0,0.00,manhã,0
98e212e8-5fea-4ac4-ba4f-8fcbae6411d9,Katherine Powers,North Matthewfurt,0,0.00,manhã,0
4e9efbe0-7719-4f47-b40b-415d6c03520c,Briana Bowman,Roachtown,0,0.00,manhã,0
25096e2f-7248-4842-8959-42c2bfbe632e,Christina Weber,Charleshaven,0,0.00,manhã,0
d5fe3c52-1ef0-428a-a75e-846ac987775c,Christian Hebert,Odomstad,0,0.00,manhã,0
f8ab4231-f9a6-4e89-87be-925ae9849598,Dustin Smith,Port Martin,0,0.00,manhã,0
a15844d9-1ebc-442d-926b-66712ba89cd4,Kenneth Ellis,Port Stephanie,0,0.00,manhã,0
24e7a6cb-c664-45fb-9258-ea0b8bd41d3f,David Bradley,West Adam,0,0.00,manhã,0
2b32635f-96e5-428f-a672-78af4d95b2b3,Derrick Garcia,East Janetberg,0,0.00,manhã,0
bbef0f90-e93a-460a-aa13-202fd07890b6,Emily Valentine,Bowenberg,0,0.00,manhã,0
40a06de0-3e16-44ae-a416-445cb2737a1e,Katherine Warner,New Ronnie,0,0.00,manhã,0
11a66ff6-7945-4868-bc13-b3c34f124563,Nathan Peters,South Denise,0,0.00,manhã,0
78567461-70ac-43b6-aa2f-b903a3a22edf,Mary Santiago,Valerietown,0,0.00,manhã,0
25162335-cbca-4c28-84cb-5187776337ee,Tina Robbins,Wangborough,0,0.00,manhã,0
0432899d-9c98-4555-b47c-bfb61f286e03,Sarah Harper,West Joshua,0,0.00,manhã,0
9ec0cb26-9b93-41da-b6c0-453bc3bf4a60,Darlene Thomas,Lake Mark,0,0.00,manhã,0
4ab089d1-6beb-4ba2-9c25-f439cd4f9c70,Mary Johnson,Walkershire,0,0.00,manhã,0
9c6ecb8f-d2f6-4cac-91ad-ede3e14119eb,Jesus White,West Jacob,0,0.00,manhã,0
fa701188-524d-471d-a52d-b4bfcbfc8e84,Martha Taylor,Lake Michelletown,0,0.00,manhã,0
d408bf3f-f0db-4339-a18d-8e6d188e7553,Brian Webb,Hallville,0,0.00,manhã,0
df0031a9-27af-4ad7-9502-2669777b23d6,Steven Haley,East Seanbury,0,0.00,manhã,0
557ee4eb-4a78-41a2-8b25-904b5ff00a77,Charles Jimenez,Port Albert,0,0.00,manhã,0
817d9682-e87c-4d41-8e10-ff898d63c5de,Brandy Johnson,Mikeport,0,0.00,manhã,0
2c9f3212-3888-4ce0-bb1d-d15d13be005e,Elizabeth Frazier,Lake Jamestown,0,0.00,manhã,0
b6675bed-176e-4400-b26b-45af955de51b,Jonathan Johnson,Destinyburgh,0,0.00,manhã,0
89c63b48-11d0-4e51-b604-fe9f6f5d2258,Jessica Turner,Lake Timothy,0,0.00,manhã,0
f0c01b1b-3fe0-44d1-a1fb-413831be8483,Eric Norris,Lake Christopher,0,0.00,manhã,0
6c54f0d8-615a-4ca3-99f1-e8d15ec08c4c,Rebecca Cantrell,South Alyssa,0,0.00,manhã,0
f3ae0fb0-0296-4c23-b28d-be9fcfdb1d85,Michelle Ramirez,Lake Scott,0,0.00,manhã,0
602b3471-5eb3-4097-991c-3f74f2dad8c0,Michaela Garcia,Port Ethan,0,0.00,manhã,0
00b464f1-47f1-416a-8f88-949fffa6cfca,Gabrielle Robinson,Joelhaven,0,0.00,manhã,0
bed3cdd2-c000-4bf4-abb7-7575ca4f2a62,Peter Carr,Ericberg,0,0.00,manhã,0
c055f218-a596-411b-ad5f-70a104a2c10c,Adam Bowen,Garciamouth,0,0.00,manhã,0
922fd862-4422-4c31-8749-56144648353a,Robert Gardner,Donnashire,0,0.00,manhã,0
7b642510-661d-4a33-9c58-12ced20dfbb5,Kiara Davis,Lake Nicholas,0,0.00,manhã,0
9841ad14-73ee-4fed-9211-a43b64400715,Paula Arnold,Rhondachester,0,0.00,manhã,0
9a596b52-6e88-4bee-ae5c-9212d2bd8f39,Veronica Frye,Jeffreymouth,0,0.00,manhã,0
947c7e51-6fc6-441f-acf6-d68f73eeedea,Andrew Jordan,Jamesview,0,0.00,manhã,0
a0db968b-5b11-438d-88d4-5bc0750c0c44,James Fletcher,Lake Crystalhaven,0,0.00,manhã,0
306d1e03-bfeb-422c-88e2-031c5a9bc1e6,Rebecca May,Port Jennifer,0,0.00,manhã,0
e6f7a73f-c884-4270-a985-4a24e973fc24,Juan Jones,Duranshire,0,0.00,manhã,0
375df63e-d8d8-4c26-9afa-ca896a63afc4,Stephanie Blair,Gordonberg,0,0.00,manhã,0
a1dc76da-f33b-4270-95cd-59833c72a858,Monica Oliver,South Donna,0,0.00,manhã,0
a5648137-27a8-4cae-b711-feaefb42e08c,Scott Powell,Brianfurt,0,0.00,manhã,0
4b821771-94bc-4e8b-bd87-44a1b74099cb,Juan Elliott,Reginaborough,0,0.00,manhã,0
21afec2c-806c-4580-9538-65b8aa1a3a19,Melanie Walker,Amandafort,0,0.00,manhã,0
